,Date,Type,Ticker,Value
14529,2013-03-07,Last Price,FB,28.579999923706055
14530,2013-03-08,Last Price,FB,27.959999084472656
14531,2013-03-11,Last Price,FB,28.139999389648438
14532,2013-03-12,Last Price,FB,27.829999923706055
14533,2013-03-13,Last Price,FB,27.079999923706055
14534,2013-03-14,Last Price,FB,27.040000915527344
14535,2013-03-15,Last Price,FB,26.649999618530273
14536,2013-03-18,Last Price,FB,26.489999771118164
14537,2013-03-19,Last Price,FB,26.549999237060547
14538,2013-03-20,Last Price,FB,25.860000610351562
14539,2013-03-21,Last Price,FB,25.739999771118164
14540,2013-03-22,Last Price,FB,25.729999542236328
14541,2013-03-25,Last Price,FB,25.1299991607666
14542,2013-03-26,Last Price,FB,25.209999084472656
14543,2013-03-27,Last Price,FB,26.09000015258789
14544,2013-03-28,Last Price,FB,25.579999923706055
14545,2013-04-01,Last Price,FB,25.530000686645508
14546,2013-04-02,Last Price,FB,25.420000076293945
14547,2013-04-03,Last Price,FB,26.25
14548,2013-04-04,Last Price,FB,27.06999969482422
14549,2013-04-05,Last Price,FB,27.389999389648438
14550,2013-04-08,Last Price,FB,26.850000381469727
14551,2013-04-09,Last Price,FB,26.59000015258789
14552,2013-04-10,Last Price,FB,27.56999969482422
14553,2013-04-11,Last Price,FB,28.020000457763672
14554,2013-04-12,Last Price,FB,27.399999618530273
14555,2013-04-15,Last Price,FB,26.520000457763672
14556,2013-04-16,Last Price,FB,26.920000076293945
14557,2013-04-17,Last Price,FB,26.6299991607666
14558,2013-04-18,Last Price,FB,25.690000534057617
14559,2013-04-19,Last Price,FB,25.729999542236328
14560,2013-04-22,Last Price,FB,25.969999313354492
14561,2013-04-23,Last Price,FB,25.979999542236328
14562,2013-04-24,Last Price,FB,26.110000610351562
14563,2013-04-25,Last Price,FB,26.139999389648438
14564,2013-04-26,Last Price,FB,26.850000381469727
14565,2013-04-29,Last Price,FB,26.979999542236328
14566,2013-04-30,Last Price,FB,27.770000457763672
14567,2013-05-01,Last Price,FB,27.43000030517578
14568,2013-05-02,Last Price,FB,28.969999313354492
14569,2013-05-03,Last Price,FB,28.309999465942383
14570,2013-05-06,Last Price,FB,27.56999969482422
14571,2013-05-07,Last Price,FB,26.889999389648438
14572,2013-05-08,Last Price,FB,27.1200008392334
14573,2013-05-09,Last Price,FB,27.040000915527344
14574,2013-05-10,Last Price,FB,26.68000030517578
14575,2013-05-13,Last Price,FB,26.81999969482422
14576,2013-05-14,Last Price,FB,27.06999969482422
14577,2013-05-15,Last Price,FB,26.600000381469727
14578,2013-05-16,Last Price,FB,26.1299991607666
14579,2013-05-17,Last Price,FB,26.25
14580,2013-05-20,Last Price,FB,25.760000228881836
14581,2013-05-21,Last Price,FB,25.65999984741211
14582,2013-05-22,Last Price,FB,25.15999984741211
14583,2013-05-23,Last Price,FB,25.059999465942383
14584,2013-05-24,Last Price,FB,24.309999465942383
14585,2013-05-28,Last Price,FB,24.100000381469727
14586,2013-05-29,Last Price,FB,23.31999969482422
14587,2013-05-30,Last Price,FB,24.549999237060547
14588,2013-05-31,Last Price,FB,24.350000381469727
14589,2013-06-03,Last Price,FB,23.850000381469727
14590,2013-06-04,Last Price,FB,23.520000457763672
14591,2013-06-05,Last Price,FB,22.899999618530273
14592,2013-06-06,Last Price,FB,22.969999313354492
14593,2013-06-07,Last Price,FB,23.290000915527344
14594,2013-06-10,Last Price,FB,24.329999923706055
14595,2013-06-11,Last Price,FB,24.030000686645508
14596,2013-06-12,Last Price,FB,23.770000457763672
14597,2013-06-13,Last Price,FB,23.729999542236328
14598,2013-06-14,Last Price,FB,23.6299991607666
14599,2013-06-17,Last Price,FB,24.020000457763672
14600,2013-06-18,Last Price,FB,24.209999084472656
14601,2013-06-19,Last Price,FB,24.309999465942383
14602,2013-06-20,Last Price,FB,23.899999618530273
14603,2013-06-21,Last Price,FB,24.530000686645508
14604,2013-06-24,Last Price,FB,23.940000534057617
14605,2013-06-25,Last Price,FB,24.25
14606,2013-06-26,Last Price,FB,24.15999984741211
14607,2013-06-27,Last Price,FB,24.65999984741211
14608,2013-06-28,Last Price,FB,24.8799991607666
14609,2013-07-01,Last Price,FB,24.809999465942383
14610,2013-07-02,Last Price,FB,24.40999984741211
14611,2013-07-03,Last Price,FB,24.520000457763672
14612,2013-07-05,Last Price,FB,24.3700008392334
14613,2013-07-08,Last Price,FB,24.709999084472656
14614,2013-07-09,Last Price,FB,25.479999542236328
14615,2013-07-10,Last Price,FB,25.799999237060547
14616,2013-07-11,Last Price,FB,25.809999465942383
14617,2013-07-12,Last Price,FB,25.90999984741211
14618,2013-07-15,Last Price,FB,26.280000686645508
14619,2013-07-16,Last Price,FB,26.31999969482422
14620,2013-07-17,Last Price,FB,26.649999618530273
14621,2013-07-18,Last Price,FB,26.18000030517578
14622,2013-07-19,Last Price,FB,25.8799991607666
14623,2013-07-22,Last Price,FB,26.049999237060547
14624,2013-07-23,Last Price,FB,26.1299991607666
14625,2013-07-24,Last Price,FB,26.510000228881836
14626,2013-07-25,Last Price,FB,34.36000061035156
14627,2013-07-26,Last Price,FB,34.0099983215332
14628,2013-07-29,Last Price,FB,35.43000030517578
14629,2013-07-30,Last Price,FB,37.630001068115234
14630,2013-07-31,Last Price,FB,36.79999923706055
14631,2013-08-01,Last Price,FB,37.4900016784668
14632,2013-08-02,Last Price,FB,38.04999923706055
14633,2013-08-05,Last Price,FB,39.189998626708984
14634,2013-08-06,Last Price,FB,38.54999923706055
14635,2013-08-07,Last Price,FB,38.869998931884766
14636,2013-08-08,Last Price,FB,38.540000915527344
14637,2013-08-09,Last Price,FB,38.5
14638,2013-08-12,Last Price,FB,38.220001220703125
14639,2013-08-13,Last Price,FB,37.02000045776367
14640,2013-08-14,Last Price,FB,36.650001525878906
14641,2013-08-15,Last Price,FB,36.560001373291016
14642,2013-08-16,Last Price,FB,37.08000183105469
14643,2013-08-19,Last Price,FB,37.810001373291016
14644,2013-08-20,Last Price,FB,38.40999984741211
14645,2013-08-21,Last Price,FB,38.31999969482422
14646,2013-08-22,Last Price,FB,38.54999923706055
14647,2013-08-23,Last Price,FB,40.54999923706055
14648,2013-08-26,Last Price,FB,41.34000015258789
14649,2013-08-27,Last Price,FB,39.63999938964844
14650,2013-08-28,Last Price,FB,40.54999923706055
14651,2013-08-29,Last Price,FB,41.279998779296875
14652,2013-08-30,Last Price,FB,41.290000915527344
14653,2013-09-03,Last Price,FB,41.869998931884766
14654,2013-09-04,Last Price,FB,41.779998779296875
14655,2013-09-05,Last Price,FB,42.65999984741211
14656,2013-09-06,Last Price,FB,43.95000076293945
14657,2013-09-09,Last Price,FB,44.040000915527344
14658,2013-09-10,Last Price,FB,43.599998474121094
14659,2013-09-11,Last Price,FB,45.040000915527344
14660,2013-09-12,Last Price,FB,44.75
14661,2013-09-13,Last Price,FB,44.310001373291016
14662,2013-09-16,Last Price,FB,42.5099983215332
14663,2013-09-17,Last Price,FB,45.06999969482422
14664,2013-09-18,Last Price,FB,45.22999954223633
14665,2013-09-19,Last Price,FB,45.97999954223633
14666,2013-09-20,Last Price,FB,47.4900016784668
14667,2013-09-23,Last Price,FB,47.189998626708984
14668,2013-09-24,Last Price,FB,48.45000076293945
14669,2013-09-25,Last Price,FB,49.459999084472656
14670,2013-09-26,Last Price,FB,50.38999938964844
14671,2013-09-27,Last Price,FB,51.2400016784668
14672,2013-09-30,Last Price,FB,50.22999954223633
14673,2013-10-01,Last Price,FB,50.41999816894531
14674,2013-10-02,Last Price,FB,50.279998779296875
14675,2013-10-03,Last Price,FB,49.18000030517578
14676,2013-10-04,Last Price,FB,51.040000915527344
14677,2013-10-07,Last Price,FB,50.52000045776367
14678,2013-10-08,Last Price,FB,47.13999938964844
14679,2013-10-09,Last Price,FB,46.77000045776367
14680,2013-10-10,Last Price,FB,49.04999923706055
14681,2013-10-11,Last Price,FB,49.11000061035156
14682,2013-10-14,Last Price,FB,49.5099983215332
14683,2013-10-15,Last Price,FB,49.5
14684,2013-10-16,Last Price,FB,51.13999938964844
14685,2013-10-17,Last Price,FB,52.209999084472656
14686,2013-10-18,Last Price,FB,54.220001220703125
14687,2013-10-21,Last Price,FB,53.849998474121094
14688,2013-10-22,Last Price,FB,52.68000030517578
14689,2013-10-23,Last Price,FB,51.900001525878906
14690,2013-10-24,Last Price,FB,52.45000076293945
14691,2013-10-25,Last Price,FB,51.95000076293945
14692,2013-10-28,Last Price,FB,50.22999954223633
14693,2013-10-29,Last Price,FB,49.400001525878906
14694,2013-10-30,Last Price,FB,49.0099983215332
14695,2013-10-31,Last Price,FB,50.209999084472656
14696,2013-11-01,Last Price,FB,49.75
14697,2013-11-04,Last Price,FB,48.220001220703125
14698,2013-11-05,Last Price,FB,50.11000061035156
14699,2013-11-06,Last Price,FB,49.119998931884766
14700,2013-11-07,Last Price,FB,47.560001373291016
14701,2013-11-08,Last Price,FB,47.529998779296875
14702,2013-11-11,Last Price,FB,46.20000076293945
14703,2013-11-12,Last Price,FB,46.61000061035156
14704,2013-11-13,Last Price,FB,48.709999084472656
14705,2013-11-14,Last Price,FB,48.9900016784668
14706,2013-11-15,Last Price,FB,49.0099983215332
14707,2013-11-18,Last Price,FB,45.83000183105469
14708,2013-11-19,Last Price,FB,46.36000061035156
14709,2013-11-20,Last Price,FB,46.43000030517578
14710,2013-11-21,Last Price,FB,46.70000076293945
14711,2013-11-22,Last Price,FB,46.22999954223633
14712,2013-11-25,Last Price,FB,44.81999969482422
14713,2013-11-26,Last Price,FB,45.88999938964844
14714,2013-11-27,Last Price,FB,46.4900016784668
14715,2013-11-29,Last Price,FB,47.0099983215332
14716,2013-12-02,Last Price,FB,47.060001373291016
14717,2013-12-03,Last Price,FB,46.72999954223633
14718,2013-12-04,Last Price,FB,48.619998931884766
14719,2013-12-05,Last Price,FB,48.34000015258789
14720,2013-12-06,Last Price,FB,47.939998626708984
14721,2013-12-09,Last Price,FB,48.84000015258789
14722,2013-12-10,Last Price,FB,50.25
14723,2013-12-11,Last Price,FB,49.380001068115234
14724,2013-12-12,Last Price,FB,51.83000183105469
14725,2013-12-13,Last Price,FB,53.31999969482422
14726,2013-12-16,Last Price,FB,53.810001373291016
14727,2013-12-17,Last Price,FB,54.86000061035156
14728,2013-12-18,Last Price,FB,55.56999969482422
14729,2013-12-19,Last Price,FB,55.04999923706055
14730,2013-12-20,Last Price,FB,55.119998931884766
14731,2013-12-23,Last Price,FB,57.77000045776367
14732,2013-12-24,Last Price,FB,57.959999084472656
14733,2013-12-26,Last Price,FB,57.72999954223633
14734,2013-12-27,Last Price,FB,55.439998626708984
14735,2013-12-30,Last Price,FB,53.709999084472656
14736,2013-12-31,Last Price,FB,54.650001525878906
14737,2014-01-02,Last Price,FB,54.709999084472656
14738,2014-01-03,Last Price,FB,54.560001373291016
14739,2014-01-06,Last Price,FB,57.20000076293945
14740,2014-01-07,Last Price,FB,57.91999816894531
14741,2014-01-08,Last Price,FB,58.22999954223633
14742,2014-01-09,Last Price,FB,57.220001220703125
14743,2014-01-10,Last Price,FB,57.939998626708984
14744,2014-01-13,Last Price,FB,55.90999984741211
14745,2014-01-14,Last Price,FB,57.7400016784668
14746,2014-01-15,Last Price,FB,57.599998474121094
14747,2014-01-16,Last Price,FB,57.189998626708984
14748,2014-01-17,Last Price,FB,56.29999923706055
14749,2014-01-21,Last Price,FB,58.5099983215332
14750,2014-01-22,Last Price,FB,57.5099983215332
14751,2014-01-23,Last Price,FB,56.630001068115234
14752,2014-01-24,Last Price,FB,54.45000076293945
14753,2014-01-27,Last Price,FB,53.54999923706055
14754,2014-01-28,Last Price,FB,55.13999938964844
14755,2014-01-29,Last Price,FB,53.529998779296875
14756,2014-01-30,Last Price,FB,61.08000183105469
14757,2014-01-31,Last Price,FB,62.56999969482422
14758,2014-02-03,Last Price,FB,61.47999954223633
14759,2014-02-04,Last Price,FB,62.75
14760,2014-02-05,Last Price,FB,62.189998626708984
14761,2014-02-06,Last Price,FB,62.15999984741211
14762,2014-02-07,Last Price,FB,64.31999969482422
14763,2014-02-10,Last Price,FB,63.54999923706055
14764,2014-02-11,Last Price,FB,64.8499984741211
14765,2014-02-12,Last Price,FB,64.44999694824219
14766,2014-02-13,Last Price,FB,67.33000183105469
14767,2014-02-14,Last Price,FB,67.08999633789062
14768,2014-02-18,Last Price,FB,67.30000305175781
14769,2014-02-19,Last Price,FB,68.05999755859375
14770,2014-02-20,Last Price,FB,69.62999725341797
14771,2014-02-21,Last Price,FB,68.58999633789062
14772,2014-02-24,Last Price,FB,70.77999877929688
14773,2014-02-25,Last Price,FB,69.8499984741211
14774,2014-02-26,Last Price,FB,69.26000213623047
14775,2014-02-27,Last Price,FB,68.94000244140625
14776,2014-02-28,Last Price,FB,68.45999908447266
14777,2014-03-03,Last Price,FB,67.41000366210938
14778,2014-03-04,Last Price,FB,68.80000305175781
14779,2014-03-05,Last Price,FB,71.56999969482422
14780,2014-03-06,Last Price,FB,70.83999633789062
14781,2014-03-07,Last Price,FB,69.80000305175781
14782,2014-03-10,Last Price,FB,72.02999877929688
14783,2014-03-11,Last Price,FB,70.0999984741211
14784,2014-03-12,Last Price,FB,70.87999725341797
14785,2014-03-13,Last Price,FB,68.83000183105469
14786,2014-03-14,Last Price,FB,67.72000122070312
14787,2014-03-17,Last Price,FB,68.73999786376953
14788,2014-03-18,Last Price,FB,69.19000244140625
14789,2014-03-19,Last Price,FB,68.23999786376953
14790,2014-03-20,Last Price,FB,66.97000122070312
14791,2014-03-21,Last Price,FB,67.23999786376953
14792,2014-03-24,Last Price,FB,64.0999984741211
14793,2014-03-25,Last Price,FB,64.88999938964844
14794,2014-03-26,Last Price,FB,60.38999938964844
14795,2014-03-27,Last Price,FB,60.970001220703125
14796,2014-03-28,Last Price,FB,60.0099983215332
14797,2014-03-31,Last Price,FB,60.2400016784668
14798,2014-04-01,Last Price,FB,62.619998931884766
14799,2014-04-02,Last Price,FB,62.720001220703125
14800,2014-04-03,Last Price,FB,59.4900016784668
14801,2014-04-04,Last Price,FB,56.75
14802,2014-04-07,Last Price,FB,56.95000076293945
14803,2014-04-08,Last Price,FB,58.189998626708984
14804,2014-04-09,Last Price,FB,62.40999984741211
14805,2014-04-10,Last Price,FB,59.15999984741211
14806,2014-04-11,Last Price,FB,58.529998779296875
14807,2014-04-14,Last Price,FB,58.88999938964844
14808,2014-04-15,Last Price,FB,59.09000015258789
14809,2014-04-16,Last Price,FB,59.720001220703125
14810,2014-04-17,Last Price,FB,58.939998626708984
14811,2014-04-21,Last Price,FB,61.2400016784668
14812,2014-04-22,Last Price,FB,63.029998779296875
14813,2014-04-23,Last Price,FB,61.36000061035156
14814,2014-04-24,Last Price,FB,60.869998931884766
14815,2014-04-25,Last Price,FB,57.709999084472656
14816,2014-04-28,Last Price,FB,56.13999938964844
14817,2014-04-29,Last Price,FB,58.150001525878906
14818,2014-04-30,Last Price,FB,59.779998779296875
14819,2014-05-01,Last Price,FB,61.150001525878906
14820,2014-05-02,Last Price,FB,60.459999084472656
14821,2014-05-05,Last Price,FB,61.220001220703125
14822,2014-05-06,Last Price,FB,58.529998779296875
14823,2014-05-07,Last Price,FB,57.38999938964844
14824,2014-05-08,Last Price,FB,56.7599983215332
14825,2014-05-09,Last Price,FB,57.2400016784668
14826,2014-05-12,Last Price,FB,59.83000183105469
14827,2014-05-13,Last Price,FB,59.83000183105469
14828,2014-05-14,Last Price,FB,59.22999954223633
14829,2014-05-15,Last Price,FB,57.91999816894531
14830,2014-05-16,Last Price,FB,58.02000045776367
14831,2014-05-19,Last Price,FB,59.209999084472656
14832,2014-05-20,Last Price,FB,58.560001373291016
14833,2014-05-21,Last Price,FB,60.4900016784668
14834,2014-05-22,Last Price,FB,60.52000045776367
14835,2014-05-23,Last Price,FB,61.349998474121094
14836,2014-05-27,Last Price,FB,63.47999954223633
14837,2014-05-28,Last Price,FB,63.5099983215332
14838,2014-05-29,Last Price,FB,63.83000183105469
14839,2014-05-30,Last Price,FB,63.29999923706055
14840,2014-06-02,Last Price,FB,63.08000183105469
14841,2014-06-03,Last Price,FB,62.869998931884766
14842,2014-06-04,Last Price,FB,63.34000015258789
14843,2014-06-05,Last Price,FB,63.189998626708984
14844,2014-06-06,Last Price,FB,62.5
14845,2014-06-09,Last Price,FB,62.880001068115234
14846,2014-06-10,Last Price,FB,65.7699966430664
14847,2014-06-11,Last Price,FB,65.77999877929688
14848,2014-06-12,Last Price,FB,64.29000091552734
14849,2014-06-13,Last Price,FB,64.5
14850,2014-06-16,Last Price,FB,64.19000244140625
14851,2014-06-17,Last Price,FB,64.4000015258789
14852,2014-06-18,Last Price,FB,65.5999984741211
14853,2014-06-19,Last Price,FB,64.33999633789062
14854,2014-06-20,Last Price,FB,64.5
14855,2014-06-23,Last Price,FB,65.37000274658203
14856,2014-06-24,Last Price,FB,65.72000122070312
14857,2014-06-25,Last Price,FB,67.44000244140625
14858,2014-06-26,Last Price,FB,67.12999725341797
14859,2014-06-27,Last Price,FB,67.5999984741211
14860,2014-06-30,Last Price,FB,67.29000091552734
14861,2014-07-01,Last Price,FB,68.05999755859375
14862,2014-07-02,Last Price,FB,66.44999694824219
14863,2014-07-03,Last Price,FB,66.29000091552734
14864,2014-07-07,Last Price,FB,65.29000091552734
14865,2014-07-08,Last Price,FB,62.7599983215332
14866,2014-07-09,Last Price,FB,64.97000122070312
14867,2014-07-10,Last Price,FB,64.87000274658203
14868,2014-07-11,Last Price,FB,66.33999633789062
14869,2014-07-14,Last Price,FB,67.9000015258789
14870,2014-07-15,Last Price,FB,67.16999816894531
14871,2014-07-16,Last Price,FB,67.66000366210938
14872,2014-07-17,Last Price,FB,66.41000366210938
14873,2014-07-18,Last Price,FB,68.41999816894531
14874,2014-07-21,Last Price,FB,69.4000015258789
14875,2014-07-22,Last Price,FB,69.2699966430664
14876,2014-07-23,Last Price,FB,71.29000091552734
14877,2014-07-24,Last Price,FB,74.9800033569336
14878,2014-07-25,Last Price,FB,75.19000244140625
14879,2014-07-28,Last Price,FB,74.91999816894531
14880,2014-07-29,Last Price,FB,73.70999908447266
14881,2014-07-30,Last Price,FB,74.68000030517578
14882,2014-07-31,Last Price,FB,72.6500015258789
14883,2014-08-01,Last Price,FB,72.36000061035156
14884,2014-08-04,Last Price,FB,73.51000213623047
14885,2014-08-05,Last Price,FB,72.69000244140625
14886,2014-08-06,Last Price,FB,72.47000122070312
14887,2014-08-07,Last Price,FB,73.16999816894531
14888,2014-08-08,Last Price,FB,73.05999755859375
14889,2014-08-11,Last Price,FB,73.44000244140625
14890,2014-08-12,Last Price,FB,72.83000183105469
14891,2014-08-13,Last Price,FB,73.7699966430664
14892,2014-08-14,Last Price,FB,74.30000305175781
14893,2014-08-15,Last Price,FB,73.62999725341797
14894,2014-08-18,Last Price,FB,74.58999633789062
14895,2014-08-19,Last Price,FB,75.29000091552734
14896,2014-08-20,Last Price,FB,74.80999755859375
14897,2014-08-21,Last Price,FB,74.56999969482422
14898,2014-08-22,Last Price,FB,74.56999969482422
14899,2014-08-25,Last Price,FB,75.0199966430664
14900,2014-08-26,Last Price,FB,75.95999908447266
14901,2014-08-27,Last Price,FB,74.62999725341797
14902,2014-08-28,Last Price,FB,73.86000061035156
14903,2014-08-29,Last Price,FB,74.81999969482422
14904,2014-09-02,Last Price,FB,76.68000030517578
14905,2014-09-03,Last Price,FB,75.83000183105469
14906,2014-09-04,Last Price,FB,75.94999694824219
14907,2014-09-05,Last Price,FB,77.26000213623047
14908,2014-09-08,Last Price,FB,77.88999938964844
14909,2014-09-09,Last Price,FB,76.66999816894531
14910,2014-09-10,Last Price,FB,77.43000030517578
14911,2014-09-11,Last Price,FB,77.91999816894531
14912,2014-09-12,Last Price,FB,77.4800033569336
14913,2014-09-15,Last Price,FB,74.58000183105469
14914,2014-09-16,Last Price,FB,76.08000183105469
14915,2014-09-17,Last Price,FB,76.43000030517578
14916,2014-09-18,Last Price,FB,77.0
14917,2014-09-19,Last Price,FB,77.91000366210938
14918,2014-09-22,Last Price,FB,76.80000305175781
14919,2014-09-23,Last Price,FB,78.29000091552734
14920,2014-09-24,Last Price,FB,78.54000091552734
14921,2014-09-25,Last Price,FB,77.22000122070312
14922,2014-09-26,Last Price,FB,78.79000091552734
14923,2014-09-29,Last Price,FB,79.0
14924,2014-09-30,Last Price,FB,79.04000091552734
14925,2014-10-01,Last Price,FB,76.55000305175781
14926,2014-10-02,Last Price,FB,77.08000183105469
14927,2014-10-03,Last Price,FB,77.44000244140625
14928,2014-10-06,Last Price,FB,77.55999755859375
14929,2014-10-07,Last Price,FB,76.29000091552734
14930,2014-10-08,Last Price,FB,77.5199966430664
14931,2014-10-09,Last Price,FB,75.91000366210938
14932,2014-10-10,Last Price,FB,72.91000366210938
14933,2014-10-13,Last Price,FB,72.98999786376953
14934,2014-10-14,Last Price,FB,73.58999633789062
14935,2014-10-15,Last Price,FB,73.20999908447266
14936,2014-10-16,Last Price,FB,72.62999725341797
14937,2014-10-17,Last Price,FB,75.94999694824219
14938,2014-10-20,Last Price,FB,76.94999694824219
14939,2014-10-21,Last Price,FB,78.69000244140625
14940,2014-10-22,Last Price,FB,78.37000274658203
14941,2014-10-23,Last Price,FB,80.04000091552734
14942,2014-10-24,Last Price,FB,80.66999816894531
14943,2014-10-27,Last Price,FB,80.27999877929688
14944,2014-10-28,Last Price,FB,80.7699966430664
14945,2014-10-29,Last Price,FB,75.86000061035156
14946,2014-10-30,Last Price,FB,74.11000061035156
14947,2014-10-31,Last Price,FB,74.98999786376953
14948,2014-11-03,Last Price,FB,73.87999725341797
14949,2014-11-04,Last Price,FB,75.76000213623047
14950,2014-11-05,Last Price,FB,74.83000183105469
14951,2014-11-06,Last Price,FB,75.26000213623047
14952,2014-11-07,Last Price,FB,75.5999984741211
14953,2014-11-10,Last Price,FB,75.0
14954,2014-11-11,Last Price,FB,74.61000061035156
14955,2014-11-12,Last Price,FB,74.72000122070312
14956,2014-11-13,Last Price,FB,74.25
14957,2014-11-14,Last Price,FB,74.87999725341797
14958,2014-11-17,Last Price,FB,74.23999786376953
14959,2014-11-18,Last Price,FB,74.33999633789062
14960,2014-11-19,Last Price,FB,73.33000183105469
14961,2014-11-20,Last Price,FB,73.5999984741211
14962,2014-11-21,Last Price,FB,73.75
14963,2014-11-24,Last Price,FB,74.01000213623047
14964,2014-11-25,Last Price,FB,75.62999725341797
14965,2014-11-26,Last Price,FB,77.62000274658203
14966,2014-11-28,Last Price,FB,77.69999694824219
14967,2014-12-01,Last Price,FB,75.0999984741211
14968,2014-12-02,Last Price,FB,75.45999908447266
14969,2014-12-03,Last Price,FB,74.87999725341797
14970,2014-12-04,Last Price,FB,75.23999786376953
14971,2014-12-05,Last Price,FB,76.36000061035156
14972,2014-12-08,Last Price,FB,76.5199966430664
14973,2014-12-09,Last Price,FB,76.83999633789062
14974,2014-12-10,Last Price,FB,76.18000030517578
14975,2014-12-11,Last Price,FB,77.7300033569336
14976,2014-12-12,Last Price,FB,77.83000183105469
14977,2014-12-15,Last Price,FB,76.98999786376953
14978,2014-12-16,Last Price,FB,74.69000244140625
14979,2014-12-17,Last Price,FB,76.11000061035156
14980,2014-12-18,Last Price,FB,78.4000015258789
14981,2014-12-19,Last Price,FB,79.87999725341797
14982,2014-12-22,Last Price,FB,81.44999694824219
14983,2014-12-23,Last Price,FB,80.61000061035156
14984,2014-12-24,Last Price,FB,80.7699966430664
14985,2014-12-26,Last Price,FB,80.77999877929688
14986,2014-12-29,Last Price,FB,80.0199966430664
14987,2014-12-30,Last Price,FB,79.22000122070312
14988,2014-12-31,Last Price,FB,78.0199966430664
14989,2015-01-02,Last Price,FB,78.44999694824219
14990,2015-01-05,Last Price,FB,77.19000244140625
14991,2015-01-06,Last Price,FB,76.1500015258789
14992,2015-01-07,Last Price,FB,76.1500015258789
14993,2015-01-08,Last Price,FB,78.18000030517578
14994,2015-01-09,Last Price,FB,77.73999786376953
14995,2015-01-12,Last Price,FB,76.72000122070312
14996,2015-01-13,Last Price,FB,76.44999694824219
14997,2015-01-14,Last Price,FB,76.27999877929688
14998,2015-01-15,Last Price,FB,74.05000305175781
14999,2015-01-16,Last Price,FB,75.18000030517578
15000,2015-01-20,Last Price,FB,76.23999786376953
15001,2015-01-21,Last Price,FB,76.73999786376953
15002,2015-01-22,Last Price,FB,77.6500015258789
15003,2015-01-23,Last Price,FB,77.83000183105469
15004,2015-01-26,Last Price,FB,77.5
15005,2015-01-27,Last Price,FB,75.77999877929688
15006,2015-01-28,Last Price,FB,76.23999786376953
15007,2015-01-29,Last Price,FB,78.0
15008,2015-01-30,Last Price,FB,75.91000366210938
15009,2015-02-02,Last Price,FB,74.98999786376953
15010,2015-02-03,Last Price,FB,75.4000015258789
15011,2015-02-04,Last Price,FB,75.62999725341797
15012,2015-02-05,Last Price,FB,75.61000061035156
15013,2015-02-06,Last Price,FB,74.47000122070312
15014,2015-02-09,Last Price,FB,74.44000244140625
15015,2015-02-10,Last Price,FB,75.19000244140625
15016,2015-02-11,Last Price,FB,76.51000213623047
15017,2015-02-12,Last Price,FB,76.2300033569336
15018,2015-02-13,Last Price,FB,75.73999786376953
15019,2015-02-17,Last Price,FB,75.5999984741211
15020,2015-02-18,Last Price,FB,76.70999908447266
15021,2015-02-19,Last Price,FB,79.41999816894531
15022,2015-02-20,Last Price,FB,79.9000015258789
15023,2015-02-23,Last Price,FB,78.83999633789062
15024,2015-02-24,Last Price,FB,78.44999694824219
15025,2015-02-25,Last Price,FB,79.55999755859375
15026,2015-02-26,Last Price,FB,80.41000366210938
15027,2015-02-27,Last Price,FB,78.97000122070312
15028,2015-03-02,Last Price,FB,79.75
15029,2015-03-03,Last Price,FB,79.5999984741211
15030,2015-03-04,Last Price,FB,80.9000015258789
15031,2015-03-05,Last Price,FB,81.20999908447266
15032,2015-03-06,Last Price,FB,80.01000213623047
15033,2015-03-09,Last Price,FB,79.44000244140625
15034,2015-03-10,Last Price,FB,77.55000305175781
15035,2015-03-11,Last Price,FB,77.56999969482422
15036,2015-03-12,Last Price,FB,78.93000030517578
15037,2015-03-13,Last Price,FB,78.05000305175781
15038,2015-03-16,Last Price,FB,78.06999969482422
15039,2015-03-17,Last Price,FB,79.36000061035156
15040,2015-03-18,Last Price,FB,80.91000366210938
15041,2015-03-19,Last Price,FB,82.75
15042,2015-03-20,Last Price,FB,83.80000305175781
15043,2015-03-23,Last Price,FB,84.43000030517578
15044,2015-03-24,Last Price,FB,85.30999755859375
15045,2015-03-25,Last Price,FB,82.91999816894531
15046,2015-03-26,Last Price,FB,83.01000213623047
15047,2015-03-27,Last Price,FB,83.30000305175781
15048,2015-03-30,Last Price,FB,83.19999694824219
15049,2015-03-31,Last Price,FB,82.22000122070312
15050,2015-04-01,Last Price,FB,81.66999816894531
15051,2015-04-02,Last Price,FB,81.55999755859375
15052,2015-04-06,Last Price,FB,82.44000244140625
15053,2015-04-07,Last Price,FB,82.31999969482422
15054,2015-04-08,Last Price,FB,82.27999877929688
15055,2015-04-09,Last Price,FB,82.16999816894531
15056,2015-04-10,Last Price,FB,82.04000091552734
15057,2015-04-13,Last Price,FB,83.01000213623047
15058,2015-04-14,Last Price,FB,83.5199966430664
15059,2015-04-15,Last Price,FB,82.70999908447266
15060,2015-04-16,Last Price,FB,82.30999755859375
15061,2015-04-17,Last Price,FB,80.77999877929688
15062,2015-04-20,Last Price,FB,83.08999633789062
15063,2015-04-21,Last Price,FB,83.62000274658203
15064,2015-04-22,Last Price,FB,84.62999725341797
15065,2015-04-23,Last Price,FB,82.41000366210938
15066,2015-04-24,Last Price,FB,81.52999877929688
15067,2015-04-27,Last Price,FB,81.91000366210938
15068,2015-04-28,Last Price,FB,80.68000030517578
15069,2015-04-29,Last Price,FB,80.47000122070312
